Id,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
46938,0,0.87901797,58y,1,1.131543168,2941.0,11,0,1,0,0.0
144434,0,0.089266163,42y,1,0.591029212,14000.0,18,0,2,0,3.0
71038,0,0.073397064,64y,0,0.328334226,5600.0,4,0,1,0,0.0
52159,0,1.099933378,26y,0,306.0,,3,0,0,0,0.0
45225,0,0.9999999,21y,0,0.10619469,1920.0,1,0,0,0,0.0
84661,0,0.307517498,56y,0,0.4762734,4593.0,9,0,2,0,0.0
16572,0,0.025220835,42y,0,2004.0,,11,0,1,0,0.0
106401,0,0.06705119,54y,0,0.250899967,9166.0,3,0,1,0,2.0
63581,0,0.0,48y,0,0.292426893,4000.0,15,0,1,0,0.0
22947,0,0.7485500970000001,58y,0,1.74450803,5416.0,8,0,3,0,0.0
127235,0,0.037773459,45y,0,0.227765474,8578.0,10,0,2,0,2.0
104737,0,0.040491933,67y,0,0.649034213,7920.0,9,0,2,0,0.0
56902,0,0.029414372,62y,0,0.591963493,7888.0,15,0,2,0,0.0
35884,0,0.058731799,70y,0,0.245025295,5929.0,13,0,0,0,0.0
45997,1,0.0,30y,0,0.0,1417.0,1,0,0,0,1.0
134520,0,0.040206812,62y,0,0.297281462,8533.0,9,0,2,0,0.0
129338,0,0.9999999,80y,0,0.178210603,9600.0,4,0,1,0,0.0
24231,0,0.432557016,58y,1,0.586601489,9000.0,17,0,3,0,0.0
30489,0,0.039829544,52y,0,0.178637748,13462.0,7,0,1,0,4.0
83328,0,0.373345815,43y,0,0.227535719,8468.0,9,0,1,0,1.0
13765,0,0.178830353,61y,0,0.28527937,11167.0,7,0,2,0,1.0
18175,0,0.016386564,42y,0,0.428729807,6313.0,12,0,3,0,2.0
85391,0,1.033222591,46y,0,0.361230149,3966.0,3,0,0,0,1.0
88793,0,0.345526095,62y,0,80.0,1.0,9,0,0,0,0.0
124770,0,0.9999999,22y,0,0.007308161,820.0,1,0,0,0,0.0
15185,0,0.010908099,28y,0,53.0,,4,0,0,0,1.0
116266,0,0.9999999,64y,0,0.230988367,12636.0,4,0,2,0,0.0
75580,0,0.088221644,67y,0,0.210274618,13800.0,16,0,2,0,1.0
136694,1,0.447889641,42y,1,0.381809095,2000.0,18,0,0,1,3.0
66999,0,0.799390505,64y,2,0.454545455,7160.0,13,0,1,0,2.0
88082,0,0.40176577,24y,0,0.82745098,764.0,4,0,0,0,0.0
138698,0,0.9999999,53y,0,0.0020452689999999,7333.0,1,0,0,0,0.0
69429,0,0.245675432,49y,1,0.20236168,10500.0,6,0,1,0,1.0
143013,0,0.251790554,77y,0,0.627093227,4000.0,10,0,1,0,0.0
32500,0,0.517309844,71y,0,2316.0,,8,0,1,0,0.0
45097,0,0.874421225,43y,0,0.537057868,8000.0,13,0,2,0,3.0
119240,0,0.018186762,53y,0,1406.0,,3,0,1,0,0.0
148485,0,0.391152212,42y,0,0.5562958029999999,1500.0,5,0,1,0,1.0
143915,0,0.251580278,40y,0,0.426118541,6056.0,9,0,2,0,0.0
101113,1,0.898550725,46y,2,0.7387939370000001,3100.0,17,0,1,0,2.0
103566,0,0.465567199,63y,0,0.448084398,1800.0,6,0,1,0,0.0
138505,0,0.106158479,47y,0,0.087799791,9589.0,10,0,1,0,3.0
10941,0,0.025258636,60y,1,30.0,,7,0,0,0,0.0
71077,0,0.077304975,60y,0,2268.0,,8,0,1,0,0.0
79051,1,0.608715117,41y,1,1745.0,,12,1,0,0,0.0
35062,1,0.9999999,45y,0,0.347033992,4500.0,3,1,1,1,1.0
93355,0,0.0,55y,0,0.368059343,9166.0,11,0,2,0,2.0
142315,0,0.047298818,55y,0,0.308497977,4200.0,4,0,1,0,0.0
47212,0,0.4658931879999999,67y,0,0.55736066,4000.0,5,0,1,0,0.0
46045,0,9.45e-05,76y,0,0.000155812,6417.0,10,0,0,0,0.0
19740,0,0.697006048,35y,2,0.886704432,3000.0,14,1,1,0,5.0
80856,0,0.00663576,74y,0,0.00137836,1450.0,2,0,0,0,0.0
3913,0,0.06331466,35y,0,2343.0,,6,0,2,0,0.0
117275,0,0.047330178,67y,0,21.0,,3,0,0,0,0.0
109482,0,0.100247494,42y,0,0.183138096,6060.0,4,0,1,0,0.0
124836,0,0.222908888,49y,0,1454.0,,10,0,1,0,0.0
65866,0,0.032719579,61y,0,0.1023166019999999,5179.0,10,0,1,0,0.0
132603,0,0.0358056,62y,0,0.268891446,7820.0,27,0,1,0,0.0
118933,0,0.324849832,62y,0,1.0364817590000002,2000.0,5,0,2,0,0.0
37149,0,0.072980127,77y,0,298.0,,4,0,0,0,0.0
48780,0,0.027331074,77y,0,100.0,,8,0,1,0,0.0
136988,0,0.0,52y,0,0.82756499,6500.0,5,0,3,0,2.0
4129,0,0.004285592,38y,0,0.207463403,16667.0,6,0,1,0,1.0
104437,0,0.276941821,39y,0,0.411176536,9000.0,10,0,2,0,0.0
129939,0,0.280331744,68y,0,0.141259885,11000.0,8,0,2,0,1.0
146114,0,0.0,48y,1,0.560394784,11043.0,7,0,3,0,3.0
119414,0,1.00239952,42y,1,0.299350325,2000.0,5,0,1,2,0.0
136761,0,0.02367544,28y,1,0.028918243,2800.0,3,0,0,0,0.0
94530,0,0.0314995079999999,62y,0,2055.0,,9,0,1,0,
38364,0,0.063329111,32y,0,396.0,,3,0,0,0,0.0
118987,0,0.07001768,49y,0,0.038557658,2800.0,17,0,0,0,0.0
138968,0,0.6634634110000001,53y,0,2004.0,,7,0,0,0,0.0
139542,0,0.812319694,50y,0,0.4961439589999999,3500.0,4,1,1,0,1.0
94184,0,0.374889862,52y,1,0.522865685,9030.0,16,0,1,0,1.0
37585,0,0.041674549,73y,0,149.0,,5,0,0,0,0.0
65869,0,0.0,53y,0,0.283950617,7046.0,17,1,2,0,0.0
40124,0,0.017894412,66y,1,0.41303895,4800.0,16,0,3,0,1.0
143743,0,0.0,59y,0,0.157466904,25833.0,8,0,1,0,0.0
60291,0,0.851820846,58y,0,3101.0,,10,0,2,0,0.0
76508,0,0.12975539,46y,0,0.297540492,5000.0,6,0,2,0,1.0
30234,0,0.004966501,50y,0,0.374583426,4500.0,6,0,1,0,3.0
75690,0,0.233164133,42y,1,0.480500848,7666.0,11,0,2,0,0.0
103512,0,0.066633783,68y,0,0.235820896,1674.0,4,0,0,0,0.0
19319,0,0.576481283,43y,0,0.431712192,1500.0,7,0,0,0,0.0
90702,0,0.130357563,63y,1,5819.0,,19,0,4,0,0.0
87320,0,0.9999999,55y,0,0.0,,0,0,0,0,0.0
86757,0,0.453791813,51y,0,0.599668325,6029.0,4,0,2,0,3.0
115148,0,0.9999999,39y,0,0.0,,2,0,0,0,0.0
127706,0,0.954393966,28y,1,0.048044069,14340.0,3,1,0,0,0.0
83008,0,0.184744641,52y,1,2.471264368,2000.0,14,0,4,0,0.0
77952,0,0.037949368,35y,0,1459.0,0.0,4,0,1,0,0.0
18975,0,0.596403596,35y,1,0.204999302,7160.0,6,0,0,1,3.0
4383,0,0.829439019,48y,0,0.324549961,3832.0,6,0,0,0,2.0
114116,0,0.198872205,50y,0,0.7274932609999999,3709.0,14,0,2,0,0.0
148159,0,0.8163237390000001,73y,4,0.4309053779999999,2937.0,12,0,1,0,0.0
31011,0,0.155084492,35y,0,0.257376466,5625.0,6,0,2,0,0.0
39253,0,1.051792829,38y,2,0.332022472,1779.0,2,1,0,0,0.0
101699,0,0.008285376,83y,0,21.0,,7,0,0,0,0.0
44096,0,0.0,24y,1,0.0,820.0,1,0,0,0,0.0
91285,0,0.306236433,57y,0,0.205453306,7334.0,4,0,1,0,2.0
106045,0,0.942327072,63y,0,0.667026444,7411.0,17,0,1,0,1.0
112253,0,0.006140628,62y,0,0.251104394,4300.0,6,0,1,0,0.0
7786,0,0.01937445,86y,0,0.006664445,3000.0,7,0,0,0,0.0
51306,0,0.043643688,47y,0,0.087530102,9550.0,3,0,0,0,0.0
55240,0,0.602320732,55y,0,366.0,,3,0,0,0,0.0
12828,0,0.256695013,34y,0,0.4495442189999999,6252.0,8,0,2,0,0.0
113073,0,0.906334085,36y,1,0.1821884839999999,5400.0,8,0,0,0,3.0
112991,1,0.972809113,47y,0,0.99140172,5000.0,10,0,2,0,0.0
88214,0,0.9999999,61y,0,0.002451455,15500.0,0,0,0,0,0.0
72052,0,0.019448328,50y,0,0.391738841,1500.0,3,0,1,0,0.0
52897,0,0.396785535,44y,2,0.8188043190000001,3796.0,11,0,1,0,1.0
139807,0,0.00470471,79y,0,0.079120251,3500.0,12,0,0,0,0.0
41164,0,0.0525709679999999,44y,1,2.344655345,1000.0,13,0,1,1,0.0
96174,1,0.9999999,50y,0,0.4581772779999999,800.0,0,0,0,0,0.0
60941,0,0.039706349,65y,0,0.224953299,10170.0,5,0,1,0,0.0
35657,0,0.058079226,73y,0,0.009224438,14092.0,4,0,0,0,0.0
10646,0,0.152625574,43y,0,0.597038604,7563.0,14,0,2,0,0.0
138278,0,0.012090713,41y,0,0.6542446829999999,5500.0,10,0,2,0,2.0
42989,0,0.4245902039999999,59y,0,0.5373787329999999,5256.0,5,0,1,0,0.0
64364,0,0.028313319,54y,0,0.233276672,10000.0,21,0,1,0,1.0
135933,0,0.986734218,56y,0,0.576279952,5800.0,3,0,1,0,0.0
141660,0,0.0277244029999999,49y,0,463.0,,6,0,0,0,
31559,0,0.0,33y,0,0.132157789,5500.0,3,0,0,0,1.0
50770,0,0.9999999,34y,2,0.08821788,1688.0,1,0,0,0,2.0
44561,1,0.6812749,47y,1,0.027597792,8333.0,2,0,0,0,0.0
51816,0,0.370356914,63y,0,1.054673721,1700.0,10,0,3,0,0.0
91095,1,0.835766569,41y,1,0.6882947509999999,9200.0,12,0,4,0,2.0
84687,0,0.819878675,45y,0,0.2579713369999999,9000.0,6,0,2,0,2.0
60594,0,0.047264134,64y,0,0.203477913,5002.0,11,0,2,0,0.0
121057,0,1.117176565,30y,1,0.23754124,5758.0,5,0,1,0,4.0
61058,1,0.618129534,67y,2,0.74355659,11600.0,10,0,3,0,1.0
81756,0,0.078880124,72y,0,1997.0,,2,0,1,0,0.0
135870,0,0.649960368,32y,0,0.2269736839999999,3343.0,9,0,0,0,1.0
55246,0,0.387181258,84y,1,0.391651543,2754.0,12,0,0,0,0.0
124031,0,0.9999999,58y,0,0.294117647,4300.0,5,0,1,0,1.0
60126,0,0.096241593,43y,0,5399.0,,23,0,2,0,0.0
126806,0,0.314480345,42y,0,0.312349565,5400.0,5,0,2,0,5.0
50947,0,0.247913542,52y,0,0.354091611,3885.0,7,0,1,0,0.0
12473,0,0.042751109,39y,0,0.3717282529999999,10391.0,25,0,3,0,3.0
14212,1,0.8057210020000001,31y,0,0.95328,3124.0,9,0,1,0,0.0
127828,0,0.2006309819999999,28y,0,0.503374156,4000.0,3,0,1,0,2.0
84089,0,0.024179676,67y,0,44.0,,8,0,0,0,0.0
92967,0,0.953917051,45y,1,27.0,,3,1,0,0,0.0
63098,0,0.0,33y,0,0.266746651,5000.0,5,0,1,0,0.0
44195,0,0.023569745,52y,0,0.056616195,6075.0,2,0,0,0,2.0
21707,0,0.383627976,55y,0,0.407460934,11070.0,17,0,1,0,2.0
57377,0,0.0,37y,0,0.389020178,5500.0,6,0,2,0,4.0
59312,0,0.552042508,43y,1,0.327828334,8900.0,19,0,2,0,1.0
72201,0,0.705297455,58y,0,2271.0,,7,0,1,0,0.0
105619,0,0.9999999,46y,1,0.276530163,9083.0,4,0,2,0,2.0
88370,0,0.153053582,48y,0,0.289018346,11500.0,10,0,1,0,3.0
11626,0,0.295434339,58y,0,0.570589737,7833.0,20,0,3,0,2.0
83468,0,0.075332595,43y,1,0.664970005,5500.0,16,0,3,0,2.0
134297,0,0.009050963,72y,0,0.001801261,9992.0,6,0,0,0,0.0
87252,1,0.60459885,28y,0,0.233850595,2770.0,5,1,0,0,0.0
86371,1,1.05525101,40y,4,0.471554994,8700.0,15,7,1,1,0.0
149527,0,0.951816867,50y,0,0.565838332,3500.0,5,0,2,0,2.0
77556,0,0.014575205,41y,0,1578.0,,8,0,1,0,2.0
148594,0,0.066742541,25y,0,0.662606577,820.0,5,0,0,0,0.0
145583,0,0.001227217,70y,0,1633.0,,4,0,1,0,0.0
123518,0,0.039740547,65y,0,2444.0,,9,0,1,0,0.0
79888,0,0.074440309,73y,0,40.0,,1,0,0,0,0.0
97608,0,0.1057631409999999,54y,0,0.110842646,13243.0,4,0,1,0,0.0
89119,0,0.164887502,62y,0,0.340376291,23332.0,13,0,4,0,0.0
60844,0,0.9999999,63y,0,675.0,,2,1,0,0,0.0
108609,0,0.105447744,55y,0,612.0,,6,0,0,0,0.0
35044,0,0.0599485009999999,70y,0,0.162279748,4596.0,8,0,0,0,2.0
16475,0,0.9999999,28y,0,0.1387211,4800.0,2,0,0,0,1.0
131305,1,0.9999999,37y,0,32.0,,0,0,0,0,1.0
82784,0,0.238639328,51y,1,0.446601942,9166.0,13,0,2,0,1.0
60436,0,0.466593647,68y,2,0.737827715,3203.0,12,0,1,0,0.0
26581,0,0.197995112,51y,0,0.782789507,3125.0,10,0,1,0,1.0
25385,0,0.0262831979999999,44y,0,6226.0,,14,0,9,0,0.0
42665,0,0.075949367,63y,0,2807.0,,9,0,1,0,
2684,0,0.012989074,54y,1,0.530156614,3000.0,12,0,1,0,5.0
137783,0,0.0,61y,0,0.0,9916.0,2,0,0,0,0.0
149128,0,0.921610681,46y,0,0.3691650379999999,22000.0,11,0,3,1,2.0
21764,0,0.481314388,53y,0,0.6116409079999999,3040.0,17,0,1,0,3.0
13324,0,0.9999999,63y,0,783.0,,8,0,1,0,3.0
114945,0,0.840053316,35y,1,0.183475448,3400.0,11,0,0,1,0.0
98661,0,0.9999999,61y,0,0.109397315,3500.0,2,0,0,0,0.0
124557,0,0.9999999,66y,0,0.0570514529999999,3750.0,1,0,0,0,1.0
101247,0,0.030730208,65y,0,40.0,,9,0,0,0,0.0
28924,0,0.760861957,33y,0,0.20954033,5764.0,5,0,0,0,0.0
6193,0,0.412302038,38y,0,0.941602666,6900.0,6,0,2,0,2.0
52586,0,0.029999077,65y,0,29.0,,7,0,0,0,0.0
125930,0,0.141596912,42y,0,0.33702173,7500.0,7,0,1,0,3.0
65824,0,0.9313699,47y,0,0.649625386,2268.0,3,0,1,0,0.0
41587,0,0.0,29y,0,0.06508206,5300.0,3,0,0,0,0.0
24274,0,0.015997936,82y,0,0.130454968,2153.0,4,0,0,0,0.0
38713,0,0.051799137,62y,0,0.008544653,10883.0,4,0,0,0,1.0
16131,0,0.034434876,53y,0,0.181933752,14158.0,9,0,1,0,3.0
127305,0,0.18601064,65y,0,2370.0,,15,0,1,0,
36824,0,0.776801657,44y,0,2101.0,,5,1,1,0,3.0
135136,0,0.015899588,79y,0,0.006094658,10500.0,22,0,0,0,0.0
57127,0,0.9999999,33y,0,0.355366492,4583.0,4,0,1,0,0.0
101622,0,0.539585611,49y,2,0.46336,6249.0,11,0,2,0,0.0
74329,0,0.051676726,60y,0,0.587378641,4943.0,5,0,1,0,1.0
31954,0,0.9999999,28y,0,0.0,,1,0,0,0,0.0
56644,0,0.242290402,66y,0,0.380864482,6500.0,9,0,2,0,0.0
114361,0,0.348318859,60y,0,1.131094756,2173.0,10,0,2,0,0.0
24047,0,0.243502599,38y,0,0.394521096,5000.0,4,0,1,0,2.0
44207,0,0.131690786,66y,0,0.118234804,1200.0,5,0,0,0,0.0
136853,0,0.14574834,63y,0,0.017994002,3000.0,2,0,0,0,1.0
16,0,0.0610861179999999,78y,0,2058.0,,10,0,2,0,0.0
1991,1,1143.0,44y,2,0.547761883,6500.0,13,0,4,0,2.0
72511,0,0.0011452189999999,84y,0,4.0,,10,0,0,0,0.0
86835,0,0.01379954,62y,0,12.0,,2,0,0,0,0.0
10086,0,0.254377835,51y,1,0.135243238,20000.0,9,0,3,0,4.0
117559,0,0.025167165,60y,1,0.120443009,6500.0,16,0,0,0,1.0
41238,0,0.4520583479999999,32y,0,0.358453962,6700.0,12,0,0,0,2.0
48749,0,0.9999999,38y,0,0.233383308,2000.0,3,0,0,0,1.0
127675,0,0.004638461,45y,0,3371.0,,5,0,1,0,0.0
147476,0,0.810621632,72y,0,1178.0,,7,0,1,0,0.0
20446,0,0.660984098,40y,2,3496.0,,13,3,1,2,2.0
38137,0,0.268080256,42y,0,5030.0,,7,0,2,0,
84445,0,0.055462969,80y,0,134.5,1.0,7,0,0,0,0.0
147033,0,0.273769152,66y,1,0.301235423,8660.0,9,0,1,1,1.0
131275,0,0.047993441,64y,0,0.016163973,6000.0,8,0,0,0,0.0
3136,0,0.12668872,68y,0,0.217912835,2500.0,9,0,0,0,0.0
90350,0,0.381735363,33y,0,0.728049446,5500.0,12,0,2,0,0.0
94952,0,0.149093925,53y,0,3724.0,,4,0,1,0,0.0
9300,0,0.337087952,46y,1,0.418901026,12083.0,19,0,2,0,3.0
44798,0,0.572129354,49y,0,0.393146121,2100.0,7,0,0,0,1.0
52308,0,0.72337457,26y,0,0.1882467689999999,4100.0,6,0,0,0,0.0
139049,0,0.033398664,63y,0,28.0,,9,0,0,0,0.0
63413,0,0.7020668990000001,50y,0,1.294241152,3333.0,16,0,1,0,1.0
137694,0,0.699327395,28y,1,0.420471281,4073.0,10,0,1,0,2.0
47693,0,0.0,48y,0,0.087719298,2450.0,2,0,0,0,0.0
142922,0,0.038548131,44y,1,0.374462554,10000.0,13,0,2,0,2.0
54628,0,0.0,88y,0,0.0,,7,0,0,0,
80183,0,0.0668141459999999,54y,0,0.154375148,4216.0,11,0,0,0,0.0
96568,0,0.092115655,58y,1,0.260539116,9867.0,15,0,1,0,0.0
61998,0,0.0,23y,0,0.0,764.0,2,0,0,0,0.0
59944,1,0.875088215,45y,2,0.124848145,10700.0,7,1,0,0,0.0
24602,0,0.182,49y,0,0.025469729,2394.0,1,0,0,0,1.0
35541,0,0.156348343,43y,0,0.039490127,4000.0,6,0,0,0,2.0
4206,0,0.9999999,72y,0,3801.0,,4,0,1,0,0.0
80908,0,0.0,37y,0,0.175584748,3120.0,5,0,0,0,0.0
57908,0,0.2427142889999999,44y,0,0.498565691,10457.0,10,0,1,0,2.0
20185,0,0.103263225,43y,0,0.0141516689999999,6500.0,3,0,0,0,0.0
85614,0,0.191451065,60y,0,1553.0,,7,0,1,0,0.0
107224,0,0.033673797,55y,0,7151.0,,11,0,2,0,0.0
24417,0,0.6757316179999999,59y,0,0.649714052,9791.0,12,0,1,0,0.0
11249,0,0.00565689,69y,0,0.006458558,928.0,4,0,0,0,0.0
19847,0,0.242303037,68y,0,0.426019728,3750.0,5,0,0,0,0.0
45135,0,0.049006885,46y,0,0.502749875,22000.0,9,0,3,0,2.0
108355,0,0.04851582,55y,0,0.324355433,4343.0,7,0,1,0,0.0
28545,0,0.006617067,81y,0,0.003907638,5629.0,11,0,0,0,1.0
127799,0,0.021943625,76y,0,0.043182727,2500.0,15,0,1,0,0.0
85542,0,0.095971684,67y,0,0.149768994,15583.0,14,0,1,0,0.0
41721,0,0.7402023,57y,0,0.448728203,6250.0,8,0,2,0,0.0
128333,0,0.002893555,78y,0,0.001371272,2916.0,11,0,0,0,0.0
63746,0,0.798575642,49y,0,0.336867616,3300.0,8,0,0,0,0.0
30416,0,0.9999999,29y,0,0.031914894,1503.0,0,1,0,0,0.0
109749,0,0.493789941,38y,0,0.5412351360000001,5213.0,8,0,1,0,2.0
97286,0,0.1119870459999999,42y,0,0.063072776,3709.0,10,0,0,0,0.0
64354,0,0.276192624,52y,0,0.230910513,29400.0,8,0,3,0,0.0
44939,0,0.9999999,22y,0,133.0,0.0,1,0,0,0,0.0
18082,1,0.06782785,52y,0,0.269722814,1875.0,5,0,2,0,0.0
147427,0,0.0515216629999999,69y,0,0.281846097,10746.0,45,0,2,0,1.0
144761,0,0.011732942,47y,0,0.0959880009999999,8000.0,8,0,0,0,0.0
56864,0,0.018911208,60y,0,0.017047817,2404.0,6,0,0,1,0.0
140647,0,0.525024999,55y,0,0.410133385,10420.0,5,0,2,0,0.0
31026,0,0.048063826,64y,0,0.362397231,4621.0,7,0,1,0,0.0
125802,0,0.255178171,83y,1,0.3315419189999999,10233.0,8,0,1,0,2.0
136679,0,0.754596323,53y,1,0.036585366,11233.0,3,0,0,0,0.0
129085,0,0.036508054,40y,0,0.186392544,25000.0,11,0,1,0,3.0
5329,0,0.033357861,67y,0,1690.0,,13,0,2,0,
93993,1,0.447370175,46y,0,3284.0,,8,0,2,0,
70195,0,0.369960666,48y,0,0.3479304139999999,5000.0,13,0,0,0,0.0
103571,0,0.99488041,47y,0,0.51346557,6200.0,13,0,1,1,0.0
76516,0,0.029110771,52y,0,0.007789159,9371.0,4,0,0,0,0.0
50296,0,0.0230907939999999,40y,0,203.0,,8,0,0,0,0.0
113965,0,0.9999999,45y,0,1.033251663,2856.0,2,0,1,0,0.0
102303,0,0.4563437429999999,32y,0,0.2866130719999999,2860.0,7,0,1,0,0.0
104804,0,0.098566735,46y,0,0.627674465,5000.0,13,0,2,0,1.0
40969,0,0.302567796,43y,0,0.737950732,2800.0,10,0,2,0,2.0
137418,0,0.02311494,69y,0,2076.0,,7,0,1,0,0.0
4499,0,0.010675732,73y,0,0.374409306,2750.0,8,0,2,0,0.0
142347,0,0.012868049,55y,0,0.515496901,5000.0,26,0,2,0,2.0
23675,0,0.378331426,81y,0,2730.0,,11,0,1,0,0.0
108643,0,0.317672823,51y,0,0.251874777,8400.0,6,0,1,0,1.0
108905,0,0.0449527059999999,64y,0,0.50284258,5100.0,16,0,1,0,0.0
37475,1,0.7940514870000001,47y,0,0.3611300979999999,4388.0,7,0,0,0,3.0
13985,0,0.060043045,41y,0,0.5662347010000001,8333.0,10,0,1,0,1.0
145236,0,0.871521413,46y,2,0.467097225,5728.0,9,0,1,2,2.0
25253,0,0.082179684,52y,0,1156.0,,10,0,2,0,
89204,0,0.552433637,55y,0,0.369897769,13400.0,14,0,2,0,0.0
99631,0,0.660130719,30y,0,0.0629910009999999,7000.0,5,0,0,0,3.0
10826,0,0.603688684,38y,0,0.112531969,4300.0,7,0,0,0,0.0
121228,0,0.046892708,60y,0,0.052218078,12600.0,15,0,0,0,2.0
73371,0,0.0,79y,0,0.0,,8,0,0,0,
62329,0,0.011615236,52y,0,441.0,,10,0,0,0,2.0
114865,0,0.504922471,25y,0,0.0643745429999999,4100.0,8,0,0,0,0.0
61315,0,0.215568862,24y,0,3.0,0.0,1,0,0,0,0.0
125012,0,2.183028286,58y,0,64.0,,5,1,0,0,0.0
98752,0,0.130233415,59y,0,0.3440193039999999,2900.0,4,0,1,0,0.0
28016,0,0.9999999,61y,1,1.311250714,1750.0,2,0,2,0,1.0
38430,0,0.001666551,69y,0,0.0,2833.0,1,0,0,0,0.0
55171,0,0.141760915,38y,0,1.086223055,3200.0,6,0,1,0,1.0
7425,0,0.9999999,62y,0,0.2617968539999999,3750.0,2,0,0,0,0.0
92068,0,0.065513927,65y,0,0.064184363,10500.0,14,0,1,0,0.0
12361,0,0.1126583219999999,53y,0,2650.0,,6,0,3,0,0.0
124195,0,0.082364704,47y,0,0.195828012,2348.0,4,0,0,0,0.0
93231,0,0.9999999,46y,0,1519.0,,1,2,1,0,0.0
61446,0,0.04562092,45y,0,1095.0,,5,0,1,0,2.0
46937,0,0.0,72y,0,2.0,,4,0,0,0,0.0
148979,0,0.0,34y,0,0.104792094,5362.0,3,0,0,0,4.0
92864,0,0.130168792,43y,0,0.4841471879999999,4320.0,8,0,1,0,1.0
4336,0,0.013137341,39y,2,0.375825292,7875.0,12,0,2,0,3.0
77139,0,0.087120801,66y,0,0.368794326,1550.0,9,0,0,0,0.0
134901,0,0.0160154089999999,60y,0,0.200840131,16425.0,8,0,1,0,0.0
50622,0,0.33758071,41y,0,0.6906546729999999,2000.0,6,0,1,0,1.0
66126,0,0.0,39y,0,0.226823529,4249.0,8,0,2,0,2.0
115309,1,2.139534884,61y,5,0.176562257,6416.0,6,5,1,1,0.0
8500,0,0.026160845,63y,0,0.112985113,11620.0,11,0,3,0,0.0
5829,0,0.576917583,54y,2,0.5060753339999999,6583.0,7,1,1,0,1.0
76926,0,0.022660119,57y,0,0.307269273,10000.0,10,0,2,0,0.0
96135,0,0.030614207,41y,0,0.553920868,7000.0,14,0,1,0,2.0
34334,0,0.2213717539999999,66y,0,3659.0,,8,0,3,0,0.0
30939,0,0.1154787769999999,37y,0,2553.0,,4,0,1,0,0.0
4686,0,0.3994442829999999,71y,0,0.302687173,5916.0,5,0,1,0,2.0
139209,0,0.119583556,40y,0,0.0831495209999999,70270.0,12,0,4,0,1.0
60415,0,0.0548848,47y,0,0.740209965,6000.0,7,0,2,0,0.0
42142,0,0.0,63y,0,1646.0,0.0,4,0,1,0,0.0
63803,1,0.155781005,49y,1,0.609861395,4400.0,13,0,2,0,0.0
35276,0,0.95550445,37y,0,0.243073408,3500.0,3,0,0,0,0.0
84590,0,0.317583054,64y,0,0.906523369,4000.0,14,0,1,0,0.0
10289,0,0.547486313,37y,0,0.373222016,3233.0,6,0,0,0,2.0
36618,0,0.145952252,51y,0,0.156959213,6300.0,13,0,0,0,0.0
54740,0,0.015020711,47y,0,30.0,,8,0,0,0,0.0
119542,0,0.007679386,86y,0,1328.0,,3,0,1,0,0.0
133808,0,0.016299457,68y,0,0.001068113,12170.0,2,0,0,0,0.0
39057,0,0.3791600429999999,37y,0,0.340506867,7062.0,5,1,2,0,0.0
39284,0,0.205480815,60y,0,3322.0,,11,0,2,0,0.0
61264,0,0.060134267,25y,0,0.0059269019999999,3036.0,4,0,0,0,0.0
135197,0,0.0,42y,0,0.064652299,4500.0,8,0,0,0,3.0
78566,0,0.0,78y,0,0.122774133,3200.0,2,0,0,0,1.0
111266,0,0.088161769,50y,0,0.612201592,5654.0,7,0,1,0,0.0
47824,0,0.9999999,72y,0,0.007490637,800.0,1,0,0,0,0.0
49375,0,0.0,81y,0,0.0055452869999999,540.0,5,0,0,0,0.0
7888,0,0.243414655,36y,0,0.3072282169999999,8618.0,10,0,2,0,3.0
82681,0,0.0,67y,0,43.0,,5,0,0,0,0.0
25483,0,0.0,50y,0,0.0,,13,0,0,0,0.0
44087,0,0.064434245,52y,0,0.136763944,5790.0,8,0,1,0,2.0
70154,0,0.517720455,50y,1,0.382070621,5833.0,4,0,1,0,0.0
89175,0,0.053986503,68y,0,1648.0,,4,0,1,0,0.0
15254,0,0.022007695,51y,0,0.170686345,16667.0,17,0,1,0,1.0
50069,0,0.05673969,52y,0,0.136723533,12250.0,4,0,1,0,2.0
49471,0,0.0,55y,0,0.0,5500.0,4,0,0,0,2.0
125782,0,0.04705109,48y,0,0.08906392,3300.0,11,0,0,0,0.0
129960,0,0.028556319,27y,0,0.212929024,3000.0,4,0,0,0,0.0
132186,0,0.003903201,51y,1,0.007248188,4000.0,4,0,0,0,2.0
35385,0,0.268670008,40y,0,0.2064928539999999,13922.0,8,0,1,0,2.0
75787,0,0.0,51y,0,0.370841665,5500.0,6,0,1,0,0.0
56392,0,0.114798855,66y,0,0.2572368419999999,7599.0,4,0,1,0,1.0
9376,0,0.056314308,78y,0,1341.0,,4,0,1,0,0.0
7421,0,0.217774612,56y,0,0.871947702,5200.0,16,0,3,0,0.0
94086,0,0.138444328,51y,0,0.256376823,12270.0,6,0,2,0,1.0
69479,0,0.531113987,24y,0,0.104151668,4166.0,4,0,0,0,0.0
94299,0,0.109835208,67y,0,421.0,,8,0,0,0,0.0
121137,1,0.9999999,62y,1,1465.0,,1,0,0,0,0.0
